EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,GSE_X_km,GSE_Y_km,GSE_Z_km
1998-01-03T03:20:00.000Z,1440348.1,132871.16,-4776.2226
1998-01-03T03:30:00.000Z,1440366.1,132871.28,-4826.0136
1998-01-03T03:40:00.000Z,1440384.0,132871.36,-4875.8043
1998-01-03T03:50:00.000Z,1440402.0,132871.43,-4925.5947
1998-01-03T04:00:00.000Z,1440419.9,132871.48,-4975.3848
1998-01-03T04:10:00.000Z,1440437.9,132871.50,-5025.1746
1998-01-03T04:20:00.000Z,1440455.8,132871.50,-5074.9642
1998-01-03T04:30:00.000Z,1440473.7,132871.49,-5124.7534
1998-01-03T04:40:00.000Z,1440491.6,132871.45,-5174.5424
1998-01-03T04:50:00.000Z,1440509.5,132871.38,-5224.3310
1998-01-03T05:00:00.000Z,1440527.4,132871.30,-5274.1194
1998-01-03T05:10:00.000Z,1440545.3,132871.20,-5323.9074
1998-01-03T05:20:00.000Z,1440563.2,132871.07,-5373.6951
1998-01-03T05:30:00.000Z,1440581.0,132870.92,-5423.4824
1998-01-03T05:40:00.000Z,1440598.9,132870.75,-5473.2695
1998-01-03T05:50:00.000Z,1440616.7,132870.56,-5523.0562
1998-01-03T06:00:00.000Z,1440634.5,132870.35,-5572.8425
1998-01-03T06:10:00.000Z,1440652.3,132870.12,-5622.6285
1998-01-03T06:20:00.000Z,1440670.1,132869.86,-5672.4142
1998-01-03T06:30:00.000Z,1440687.9,132869.58,-5722.1994
1998-01-03T06:40:00.000Z,1440705.7,132869.28,-5771.9844
1998-01-03T06:50:00.000Z,1440723.5,132868.96,-5821.7689
1998-01-03T07:00:00.000Z,1440741.2,132868.62,-5871.5531
1998-01-03T07:10:00.000Z,1440759.0,132868.26,-5921.3369
1998-01-03T07:20:00.000Z,1440776.7,132867.87,-5971.1203
1998-01-03T07:30:00.000Z,1440794.5,132867.46,-6020.9034
1998-01-03T07:40:00.000Z,1440812.2,132867.04,-6070.6860
1998-01-03T07:50:00.000Z,1440829.9,132866.59,-6120.4683
1998-01-03T08:00:00.000Z,1440847.6,132866.11,-6170.2501
1998-01-03T08:10:00.000Z,1440865.3,132865.62,-6220.0315
1998-01-03T08:20:00.000Z,1440883.0,132865.10,-6269.8125
1998-01-03T08:30:00.000Z,1440900.7,132864.57,-6319.5931
1998-01-03T08:40:00.000Z,1440918.3,132864.01,-6369.3733
1998-01-03T08:50:00.000Z,1440936.0,132863.43,-6419.1530
1998-01-03T09:00:00.000Z,1440953.6,132862.82,-6468.9323
1998-01-03T09:10:00.000Z,1440971.3,132862.20,-6518.7112
1998-01-03T09:20:00.000Z,1440988.9,132861.55,-6568.4896
1998-01-03T09:30:00.000Z,1441006.5,132860.89,-6618.2676
1998-01-03T09:40:00.000Z,1441024.1,132860.20,-6668.0451
1998-01-03T09:50:00.000Z,1441041.7,132859.49,-6717.8222
1998-01-03T10:00:00.000Z,1441059.3,132858.75,-6767.5988
1998-01-03T10:10:00.000Z,1441076.9,132858.00,-6817.3749
1998-01-03T10:20:00.000Z,1441094.4,132857.22,-6867.1506
1998-01-03T10:30:00.000Z,1441112.0,132856.42,-6916.9257
1998-01-03T10:40:00.000Z,1441129.5,132855.60,-6966.7004
1998-01-03T10:50:00.000Z,1441147.1,132854.76,-7016.4746
1998-01-03T11:00:00.000Z,1441164.6,132853.90,-7066.2483
1998-01-03T11:10:00.000Z,1441182.1,132853.01,-7116.0215
1998-01-03T11:20:00.000Z,1441199.6,132852.11,-7165.7942
1998-01-03T11:30:00.000Z,1441217.1,132851.18,-7215.5664
1998-01-03T11:40:00.000Z,1441234.6,132850.23,-7265.3381
1998-01-03T11:50:00.000Z,1441252.1,132849.25,-7315.1092
1998-01-03T12:00:00.000Z,1441269.5,132848.26,-7364.8798
1998-01-03T12:10:00.000Z,1441287.0,132847.24,-7414.6499
1998-01-03T12:20:00.000Z,1441304.4,132846.21,-7464.4195
1998-01-03T12:30:00.000Z,1441321.9,132845.15,-7514.1885
1998-01-03T12:40:00.000Z,1441339.3,132844.06,-7563.9570
1998-01-03T12:50:00.000Z,1441356.7,132842.96,-7613.7249
1998-01-03T13:00:00.000Z,1441374.2,132841.83,-7663.4923
1998-01-03T13:10:00.000Z,1441391.6,132840.69,-7713.2591
1998-01-03T13:20:00.000Z,1441408.9,132839.52,-7763.0253
1998-01-03T13:30:00.000Z,1441426.3,132838.33,-7812.7910
1998-01-03T13:40:00.000Z,1441443.7,132837.11,-7862.5560
1998-01-03T13:50:00.000Z,1441461.1,132835.88,-7912.3206
1998-01-03T14:00:00.000Z,1441478.4,132834.62,-7962.0845
1998-01-03T14:10:00.000Z,1441495.8,132833.34,-8011.8478
1998-01-03T14:20:00.000Z,1441513.1,132832.04,-8061.6105
1998-01-03T14:30:00.000Z,1441530.4,132830.72,-8111.3727
1998-01-03T14:40:00.000Z,1441547.7,132829.37,-8161.1342
1998-01-03T14:50:00.000Z,1441565.0,132828.01,-8210.8951
1998-01-03T15:00:00.000Z,1441582.3,132826.62,-8260.6554
1998-01-03T15:10:00.000Z,1441599.6,132825.21,-8310.4151
1998-01-03T15:20:00.000Z,1441616.9,132823.77,-8360.1741
1998-01-03T15:30:00.000Z,1441634.2,132822.32,-8409.9326
1998-01-03T15:40:00.000Z,1441651.4,132820.84,-8459.6903
1998-01-03T15:50:00.000Z,1441668.7,132819.34,-8509.4475
1998-01-03T16:00:00.000Z,1441685.9,132817.82,-8559.2040
1998-01-03T16:10:00.000Z,1441703.2,132816.28,-8608.9598
1998-01-03T16:20:00.000Z,1441720.4,132814.71,-8658.7150
1998-01-03T16:30:00.000Z,1441737.6,132813.13,-8708.4695
1998-01-03T16:40:00.000Z,1441754.8,132811.52,-8758.2234
1998-01-03T16:50:00.000Z,1441772.0,132809.89,-8807.9765
1998-01-03T17:00:00.000Z,1441789.2,132808.24,-8857.7290
1998-01-03T17:10:00.000Z,1441806.4,132806.56,-8907.4809
1998-01-03T17:20:00.000Z,1441823.6,132804.86,-8957.2320
1998-01-03T17:30:00.000Z,1441840.7,132803.14,-9006.9824
1998-01-03T17:40:00.000Z,1441857.9,132801.40,-9056.7322
1998-01-03T17:50:00.000Z,1441875.0,132799.64,-9106.4812
1998-01-03T18:00:00.000Z,1441892.1,132797.86,-9156.2296
1998-01-03T18:10:00.000Z,1441909.3,132796.05,-9205.9772
1998-01-03T18:20:00.000Z,1441926.4,132794.22,-9255.7241
1998-01-03T18:30:00.000Z,1441943.5,132792.37,-9305.4703
1998-01-03T18:40:00.000Z,1441960.6,132790.49,-9355.2157
1998-01-03T18:50:00.000Z,1441977.7,132788.60,-9404.9604
1998-01-03T19:00:00.000Z,1441994.8,132786.68,-9454.7044
1998-01-03T19:10:00.000Z,1442011.8,132784.74,-9504.4477
1998-01-03T19:20:00.000Z,1442028.9,132782.78,-9554.1901
1998-01-03T19:30:00.000Z,1442045.9,132780.80,-9603.9319
1998-01-03T19:40:00.000Z,1442063.0,132778.79,-9653.6729
1998-01-03T19:50:00.000Z,1442080.0,132776.76,-9703.4131
1998-01-03T20:00:00.000Z,1442097.0,132774.71,-9753.1525
1998-01-03T20:10:00.000Z,1442114.1,132772.64,-9802.8912
1998-01-03T20:20:00.000Z,1442131.1,132770.54,-9852.6291
1998-01-03T20:30:00.000Z,1442148.1,132768.43,-9902.3662
1998-01-03T20:40:00.000Z,1442165.1,132766.29,-9952.1025
1998-01-03T20:50:00.000Z,1442182.0,132764.13,-10001.838
1998-01-03T21:00:00.000Z,1442199.0,132761.94,-10051.573
1998-01-03T21:10:00.000Z,1442216.0,132759.74,-10101.307
1998-01-03T21:20:00.000Z,1442232.9,132757.51,-10151.040
1998-01-03T21:30:00.000Z,1442249.9,132755.26,-10200.772
1998-01-03T21:40:00.000Z,1442266.8,132752.99,-10250.504
1998-01-03T21:50:00.000Z,1442283.8,132750.70,-10300.234
1998-01-03T22:00:00.000Z,1442300.7,132748.38,-10349.964
1998-01-03T22:10:00.000Z,1442317.6,132746.04,-10399.693
1998-01-03T22:20:00.000Z,1442334.5,132743.68,-10449.421
1998-01-03T22:30:00.000Z,1442351.4,132741.30,-10499.149
1998-01-03T22:40:00.000Z,1442368.3,132738.89,-10548.875
1998-01-03T22:50:00.000Z,1442385.2,132736.46,-10598.601
1998-01-03T23:00:00.000Z,1442402.0,132734.01,-10648.325
1998-01-03T23:10:00.000Z,1442418.9,132731.54,-10698.049
1998-01-03T23:20:00.000Z,1442435.7,132729.05,-10747.772
1998-01-03T23:30:00.000Z,1442452.6,132726.53,-10797.495
1998-01-03T23:40:00.000Z,1442469.4,132723.99,-10847.216
1998-01-03T23:50:00.000Z,1442486.3,132721.43,-10896.936
1998-01-04T00:00:00.000Z,1442503.1,132718.85,-10946.656
1998-01-04T00:10:00.000Z,1442519.9,132716.24,-10996.374
1998-01-04T00:20:00.000Z,1442536.7,132713.62,-11046.092
1998-01-04T00:30:00.000Z,1442553.5,132710.97,-11095.809
1998-01-04T00:40:00.000Z,1442570.3,132708.29,-11145.525
1998-01-04T00:50:00.000Z,1442587.1,132705.60,-11195.240
1998-01-04T01:00:00.000Z,1442603.8,132702.88,-11244.954
1998-01-04T01:10:00.000Z,1442620.6,132700.14,-11294.667
1998-01-04T01:20:00.000Z,1442637.3,132697.38,-11344.379
1998-01-04T01:30:00.000Z,1442654.1,132694.60,-11394.090
1998-01-04T01:40:00.000Z,1442670.8,132691.79,-11443.801
1998-01-04T01:50:00.000Z,1442687.6,132688.97,-11493.510
1998-01-04T02:00:00.000Z,1442704.3,132686.12,-11543.219
1998-01-04T02:10:00.000Z,1442721.0,132683.24,-11592.926
1998-01-04T02:20:00.000Z,1442737.7,132680.35,-11642.633
1998-01-04T02:30:00.000Z,1442754.4,132677.43,-11692.338
1998-01-04T02:40:00.000Z,1442771.1,132674.49,-11742.043
1998-01-04T02:50:00.000Z,1442787.8,132671.53,-11791.746
1998-01-04T03:00:00.000Z,1442804.4,132668.54,-11841.449
1998-01-04T03:10:00.000Z,1442821.1,132665.54,-11891.151
1998-01-04T03:20:00.000Z,1442837.7,132662.51,-11940.851
1998-01-04T03:30:00.000Z,1442854.4,132659.46,-11990.551
1998-01-04T03:40:00.000Z,1442871.0,132656.38,-12040.250
1998-01-04T03:50:00.000Z,1442887.7,132653.29,-12089.947
1998-01-04T04:00:00.000Z,1442904.3,132650.17,-12139.644
1998-01-04T04:10:00.000Z,1442920.9,132647.03,-12189.340
1998-01-04T04:20:00.000Z,1442937.5,132643.86,-12239.034
1998-01-04T04:30:00.000Z,1442954.1,132640.68,-12288.728
1998-01-04T04:40:00.000Z,1442970.7,132637.47,-12338.421
1998-01-04T04:50:00.000Z,1442987.3,132634.24,-12388.112
1998-01-04T05:00:00.000Z,1443003.9,132630.99,-12437.803
1998-01-04T05:10:00.000Z,1443020.4,132627.71,-12487.492
1998-01-04T05:20:00.000Z,1443037.0,132624.42,-12537.180
1998-01-04T05:30:00.000Z,1443053.5,132621.10,-12586.868
1998-01-04T05:40:00.000Z,1443070.1,132617.75,-12636.554
1998-01-04T05:50:00.000Z,1443086.6,132614.39,-12686.239
1998-01-04T06:00:00.000Z,1443103.1,132611.00,-12735.924
1998-01-04T06:10:00.000Z,1443119.7,132607.59,-12785.607
1998-01-04T06:20:00.000Z,1443136.2,132604.16,-12835.289
1998-01-04T06:30:00.000Z,1443152.7,132600.71,-12884.970
1998-01-04T06:40:00.000Z,1443169.2,132597.23,-12934.649
1998-01-04T06:50:00.000Z,1443185.7,132593.73,-12984.328
1998-01-04T07:00:00.000Z,1443202.2,132590.21,-13034.006
1998-01-04T07:10:00.000Z,1443218.6,132586.67,-13083.682
1998-01-04T07:20:00.000Z,1443235.1,132583.10,-13133.358
1998-01-04T07:30:00.000Z,1443251.6,132579.51,-13183.032
1998-01-04T07:40:00.000Z,1443268.0,132575.90,-13232.705
1998-01-04T07:50:00.000Z,1443284.5,132572.26,-13282.377
1998-01-04T08:00:00.000Z,1443300.9,132568.61,-13332.048
1998-01-04T08:10:00.000Z,1443317.3,132564.93,-13381.718
1998-01-04T08:20:00.000Z,1443333.7,132561.23,-13431.387
1998-01-04T08:30:00.000Z,1443350.2,132557.51,-13481.054
1998-01-04T08:40:00.000Z,1443366.6,132553.76,-13530.721
1998-01-04T08:50:00.000Z,1443383.0,132549.99,-13580.386
1998-01-04T09:00:00.000Z,1443399.4,132546.20,-13630.050
1998-01-04T09:10:00.000Z,1443415.7,132542.39,-13679.713
1998-01-04T09:20:00.000Z,1443432.1,132538.55,-13729.375
1998-01-04T09:30:00.000Z,1443448.5,132534.69,-13779.035
1998-01-04T09:40:00.000Z,1443464.8,132530.81,-13828.695
1998-01-04T09:50:00.000Z,1443481.2,132526.91,-13878.353
1998-01-04T10:00:00.000Z,1443497.6,132522.98,-13928.010
1998-01-04T10:10:00.000Z,1443513.9,132519.04,-13977.666
1998-01-04T10:20:00.000Z,1443530.2,132515.06,-14027.320
1998-01-04T10:30:00.000Z,1443546.5,132511.07,-14076.974
1998-01-04T10:40:00.000Z,1443562.9,132507.06,-14126.626
1998-01-04T10:50:00.000Z,1443579.2,132503.02,-14176.277
1998-01-04T11:00:00.000Z,1443595.5,132498.96,-14225.927
1998-01-04T11:10:00.000Z,1443611.8,132494.87,-14275.575
1998-01-04T11:20:00.000Z,1443628.1,132490.77,-14325.223
1998-01-04T11:30:00.000Z,1443644.3,132486.64,-14374.869
1998-01-04T11:40:00.000Z,1443660.6,132482.49,-14424.514
1998-01-04T11:50:00.000Z,1443676.9,132478.32,-14474.157
1998-01-04T12:00:00.000Z,1443693.1,132474.12,-14523.800
1998-01-04T12:10:00.000Z,1443709.4,132469.90,-14573.441
1998-01-04T12:20:00.000Z,1443725.6,132465.66,-14623.081
1998-01-04T12:30:00.000Z,1443741.9,132461.40,-14672.719
1998-01-04T12:40:00.000Z,1443758.1,132457.11,-14722.357
1998-01-04T12:50:00.000Z,1443774.3,132452.80,-14771.993
1998-01-04T13:00:00.000Z,1443790.6,132448.47,-14821.627
1998-01-04T13:10:00.000Z,1443806.8,132444.12,-14871.261
1998-01-04T13:20:00.000Z,1443823.0,132439.74,-14920.893
1998-01-04T13:30:00.000Z,1443839.2,132435.35,-14970.524
1998-01-04T13:40:00.000Z,1443855.4,132430.93,-15020.154
1998-01-04T13:50:00.000Z,1443871.5,132426.48,-15069.782
1998-01-04T14:00:00.000Z,1443887.7,132422.02,-15119.409
1998-01-04T14:10:00.000Z,1443903.9,132417.53,-15169.035
1998-01-04T14:20:00.000Z,1443920.0,132413.02,-15218.659
1998-01-04T14:30:00.000Z,1443936.2,132408.48,-15268.282
1998-01-04T14:40:00.000Z,1443952.4,132403.93,-15317.904
1998-01-04T14:50:00.000Z,1443968.5,132399.35,-15367.524
1998-01-04T15:00:00.000Z,1443984.6,132394.75,-15417.143
1998-01-04T15:10:00.000Z,1444000.8,132390.12,-15466.761
1998-01-04T15:20:00.000Z,1444016.9,132385.48,-15516.378
1998-01-04T15:30:00.000Z,1444033.0,132380.81,-15565.993
1998-01-04T15:40:00.000Z,1444049.1,132376.12,-15615.606
1998-01-04T15:50:00.000Z,1444065.2,132371.40,-15665.219
1998-01-04T16:00:00.000Z,1444081.3,132366.67,-15714.830
1998-01-04T16:10:00.000Z,1444097.4,132361.91,-15764.439
1998-01-04T16:20:00.000Z,1444113.5,132357.12,-15814.047
1998-01-04T16:30:00.000Z,1444129.5,132352.32,-15863.654
1998-01-04T16:40:00.000Z,1444145.6,132347.49,-15913.260
1998-01-04T16:50:00.000Z,1444161.7,132342.64,-15962.864
1998-01-04T17:00:00.000Z,1444177.7,132337.77,-16012.466
1998-01-04T17:10:00.000Z,1444193.8,132332.88,-16062.068
1998-01-04T17:20:00.000Z,1444209.8,132327.96,-16111.667
1998-01-04T17:30:00.000Z,1444225.8,132323.02,-16161.266
1998-01-04T17:40:00.000Z,1444241.9,132318.06,-16210.863
1998-01-04T17:50:00.000Z,1444257.9,132313.07,-16260.458
1998-01-04T18:00:00.000Z,1444273.9,132308.06,-16310.053
1998-01-04T18:10:00.000Z,1444289.9,132303.03,-16359.645
1998-01-04T18:20:00.000Z,1444305.9,132297.98,-16409.237
1998-01-04T18:30:00.000Z,1444321.9,132292.91,-16458.827
1998-01-04T18:40:00.000Z,1444337.9,132287.81,-16508.415
1998-01-04T18:50:00.000Z,1444353.9,132282.69,-16558.002
1998-01-04T19:00:00.000Z,1444369.8,132277.54,-16607.588
1998-01-04T19:10:00.000Z,1444385.8,132272.38,-16657.172
1998-01-04T19:20:00.000Z,1444401.8,132267.19,-16706.754
1998-01-04T19:30:00.000Z,1444417.7,132261.98,-16756.335
1998-01-04T19:40:00.000Z,1444433.7,132256.75,-16805.915
1998-01-04T19:50:00.000Z,1444449.6,132251.49,-16855.493
1998-01-04T20:00:00.000Z,1444465.6,132246.21,-16905.070
1998-01-04T20:10:00.000Z,1444481.5,132240.91,-16954.645
1998-01-04T20:20:00.000Z,1444497.4,132235.59,-17004.219
1998-01-04T20:30:00.000Z,1444513.3,132230.24,-17053.791
1998-01-04T20:40:00.000Z,1444529.2,132224.87,-17103.362
1998-01-04T20:50:00.000Z,1444545.2,132219.48,-17152.931
1998-01-04T21:00:00.000Z,1444561.1,132214.06,-17202.499
1998-01-04T21:10:00.000Z,1444576.9,132208.63,-17252.065
1998-01-04T21:20:00.000Z,1444592.8,132203.17,-17301.630
1998-01-04T21:30:00.000Z,1444608.7,132197.69,-17351.193
1998-01-04T21:40:00.000Z,1444624.6,132192.18,-17400.754
1998-01-04T21:50:00.000Z,1444640.5,132186.65,-17450.315
1998-01-04T22:00:00.000Z,1444656.3,132181.10,-17499.873
1998-01-04T22:10:00.000Z,1444672.2,132175.53,-17549.430
1998-01-04T22:20:00.000Z,1444688.0,132169.94,-17598.986
1998-01-04T22:30:00.000Z,1444703.9,132164.32,-17648.539
1998-01-04T22:40:00.000Z,1444719.7,132158.68,-17698.092
1998-01-04T22:50:00.000Z,1444735.5,132153.02,-17747.642
1998-01-04T23:00:00.000Z,1444751.4,132147.33,-17797.192
1998-01-04T23:10:00.000Z,1444767.2,132141.62,-17846.739
1998-01-04T23:20:00.000Z,1444783.0,132135.89,-17896.285
1998-01-04T23:30:00.000Z,1444798.8,132130.14,-17945.830
1998-01-04T23:40:00.000Z,1444814.6,132124.36,-17995.373
1998-01-04T23:50:00.000Z,1444830.4,132118.56,-18044.914
1998-01-05T00:00:00.000Z,1444846.2,132112.74,-18094.454
1998-01-05T00:10:00.000Z,1444862.0,132106.90,-18143.992
1998-01-05T00:20:00.000Z,1444877.8,132101.03,-18193.528
1998-01-05T00:30:00.000Z,1444893.5,132095.14,-18243.063
1998-01-05T00:40:00.000Z,1444909.3,132089.23,-18292.596
1998-01-05T00:50:00.000Z,1444925.1,132083.30,-18342.128
1998-01-05T01:00:00.000Z,1444940.8,132077.34,-18391.658
1998-01-05T01:10:00.000Z,1444956.6,132071.36,-18441.186
1998-01-05T01:20:00.000Z,1444972.3,132065.36,-18490.713
1998-01-05T01:30:00.000Z,1444988.1,132059.33,-18540.238
1998-01-05T01:40:00.000Z,1445003.8,132053.28,-18589.761
1998-01-05T01:50:00.000Z,1445019.5,132047.21,-18639.283
1998-01-05T02:00:00.000Z,1445035.2,132041.12,-18688.803
1998-01-05T02:10:00.000Z,1445051.0,132035.01,-18738.321
1998-01-05T02:20:00.000Z,1445066.7,132028.87,-18787.838
1998-01-05T02:30:00.000Z,1445082.4,132022.71,-18837.353
1998-01-05T02:40:00.000Z,1445098.1,132016.52,-18886.867
1998-01-05T02:50:00.000Z,1445113.8,132010.32,-18936.379
1998-01-05T03:00:00.000Z,1445129.4,132004.09,-18985.889
1998-01-05T03:10:00.000Z,1445145.1,131997.84,-19035.397
1998-01-05T03:20:00.000Z,1445160.8,131991.56,-19084.904
1998-01-05T03:30:00.000Z,1445176.5,131985.27,-19134.409
1998-01-05T03:40:00.000Z,1445192.1,131978.95,-19183.912
1998-01-05T03:50:00.000Z,1445207.8,131972.61,-19233.413
1998-01-05T04:00:00.000Z,1445223.5,131966.24,-19282.913
1998-01-05T04:10:00.000Z,1445239.1,131959.86,-19332.411
1998-01-05T04:20:00.000Z,1445254.7,131953.45,-19381.908
1998-01-05T04:30:00.000Z,1445270.4,131947.01,-19431.402
1998-01-05T04:40:00.000Z,1445286.0,131940.56,-19480.895
1998-01-05T04:50:00.000Z,1445301.6,131934.08,-19530.387
1998-01-05T05:00:00.000Z,1445317.3,131927.58,-19579.876
1998-01-05T05:10:00.000Z,1445332.9,131921.06,-19629.364
1998-01-05T05:20:00.000Z,1445348.5,131914.52,-19678.850
1998-01-05T05:30:00.000Z,1445364.1,131907.95,-19728.334
1998-01-05T05:40:00.000Z,1445379.7,131901.36,-19777.816
1998-01-05T05:50:00.000Z,1445395.3,131894.74,-19827.297
1998-01-05T06:00:00.000Z,1445410.9,131888.11,-19876.776
1998-01-05T06:10:00.000Z,1445426.5,131881.45,-19926.253
1998-01-05T06:20:00.000Z,1445442.1,131874.77,-19975.728
1998-01-05T06:30:00.000Z,1445457.6,131868.07,-20025.202
1998-01-05T06:40:00.000Z,1445473.2,131861.34,-20074.674
1998-01-05T06:50:00.000Z,1445488.8,131854.59,-20124.144
1998-01-05T07:00:00.000Z,1445504.3,131847.82,-20173.612
1998-01-05T07:10:00.000Z,1445519.9,131841.03,-20223.078
1998-01-05T07:20:00.000Z,1445535.4,131834.21,-20272.543
1998-01-05T07:30:00.000Z,1445551.0,131827.37,-20322.006
1998-01-05T07:40:00.000Z,1445566.5,131820.51,-20371.466
1998-01-05T07:50:00.000Z,1445582.0,131813.63,-20420.926
1998-01-05T08:00:00.000Z,1445597.6,131806.72,-20470.383
1998-01-05T08:10:00.000Z,1445613.1,131799.79,-20519.838
1998-01-05T08:20:00.000Z,1445628.6,131792.84,-20569.292
1998-01-05T08:30:00.000Z,1445644.1,131785.86,-20618.744
1998-01-05T08:40:00.000Z,1445659.6,131778.86,-20668.194
1998-01-05T08:50:00.000Z,1445675.1,131771.85,-20717.642
1998-01-05T09:00:00.000Z,1445690.6,131764.80,-20767.088
1998-01-05T09:10:00.000Z,1445706.1,131757.74,-20816.532
1998-01-05T09:20:00.000Z,1445721.6,131750.65,-20865.975
1998-01-05T09:30:00.000Z,1445737.1,131743.54,-20915.415
1998-01-05T09:40:00.000Z,1445752.6,131736.41,-20964.854
1998-01-05T09:50:00.000Z,1445768.1,131729.25,-21014.291
1998-01-05T10:00:00.000Z,1445783.5,131722.07,-21063.726
1998-01-05T10:10:00.000Z,1445799.0,131714.87,-21113.159
1998-01-05T10:20:00.000Z,1445814.5,131707.65,-21162.590
1998-01-05T10:30:00.000Z,1445829.9,131700.40,-21212.019
1998-01-05T10:40:00.000Z,1445845.4,131693.14,-21261.447
1998-01-05T10:50:00.000Z,1445860.8,131685.85,-21310.872
1998-01-05T11:00:00.000Z,1445876.2,131678.53,-21360.296
1998-01-05T11:10:00.000Z,1445891.7,131671.20,-21409.717
1998-01-05T11:20:00.000Z,1445907.1,131663.84,-21459.137
1998-01-05T11:30:00.000Z,1445922.5,131656.46,-21508.555
1998-01-05T11:40:00.000Z,1445938.0,131649.05,-21557.971
1998-01-05T11:50:00.000Z,1445953.4,131641.63,-21607.385
1998-01-05T12:00:00.000Z,1445968.8,131634.18,-21656.797
1998-01-05T12:10:00.000Z,1445984.2,131626.71,-21706.207
1998-01-05T12:20:00.000Z,1445999.6,131619.21,-21755.615
1998-01-05T12:30:00.000Z,1446015.0,131611.69,-21805.021
1998-01-05T12:40:00.000Z,1446030.4,131604.16,-21854.425
1998-01-05T12:50:00.000Z,1446045.8,131596.59,-21903.827
1998-01-05T13:00:00.000Z,1446061.2,131589.01,-21953.227
1998-01-05T13:10:00.000Z,1446076.5,131581.40,-22002.626
1998-01-05T13:20:00.000Z,1446091.9,131573.77,-22052.022
1998-01-05T13:30:00.000Z,1446107.3,131566.12,-22101.416
1998-01-05T13:40:00.000Z,1446122.7,131558.45,-22150.809
1998-01-05T13:50:00.000Z,1446138.0,131550.75,-22200.199
1998-01-05T14:00:00.000Z,1446153.4,131543.03,-22249.587
1998-01-05T14:10:00.000Z,1446168.7,131535.29,-22298.974
1998-01-05T14:20:00.000Z,1446184.1,131527.52,-22348.358
1998-01-05T14:30:00.000Z,1446199.4,131519.74,-22397.740
1998-01-05T14:40:00.000Z,1446214.8,131511.93,-22447.121
1998-01-05T14:50:00.000Z,1446230.1,131504.09,-22496.499
1998-01-05T15:00:00.000Z,1446245.4,131496.24,-22545.875
1998-01-05T15:10:00.000Z,1446260.8,131488.36,-22595.249
1998-01-05T15:20:00.000Z,1446276.1,131480.46,-22644.621
1998-01-05T15:30:00.000Z,1446291.4,131472.54,-22693.992
1998-01-05T15:40:00.000Z,1446306.7,131464.60,-22743.360
1998-01-05T15:50:00.000Z,1446322.0,131456.63,-22792.726
1998-01-05T16:00:00.000Z,1446337.4,131448.64,-22842.090
1998-01-05T16:10:00.000Z,1446352.7,131440.63,-22891.452
1998-01-05T16:20:00.000Z,1446368.0,131432.59,-22940.811
1998-01-05T16:30:00.000Z,1446383.2,131424.53,-22990.169
1998-01-05T16:40:00.000Z,1446398.5,131416.45,-23039.525
1998-01-05T16:50:00.000Z,1446413.8,131408.35,-23088.879
1998-01-05T17:00:00.000Z,1446429.1,131400.23,-23138.230
1998-01-05T17:10:00.000Z,1446444.4,131392.08,-23187.580
1998-01-05T17:20:00.000Z,1446459.7,131383.91,-23236.927
1998-01-05T17:30:00.000Z,1446474.9,131375.72,-23286.272
1998-01-05T17:40:00.000Z,1446490.2,131367.50,-23335.616
1998-01-05T17:50:00.000Z,1446505.5,131359.26,-23384.957
1998-01-05T18:00:00.000Z,1446520.7,131351.00,-23434.296
1998-01-05T18:10:00.000Z,1446536.0,131342.72,-23483.633
1998-01-05T18:20:00.000Z,1446551.2,131334.42,-23532.967
1998-01-05T18:30:00.000Z,1446566.5,131326.09,-23582.300
1998-01-05T18:40:00.000Z,1446581.7,131317.74,-23631.631
1998-01-05T18:50:00.000Z,1446596.9,131309.37,-23680.959
1998-01-05T19:00:00.000Z,1446612.2,131300.97,-23730.285
1998-01-05T19:10:00.000Z,1446627.4,131292.56,-23779.609
1998-01-05T19:20:00.000Z,1446642.6,131284.12,-23828.931
1998-01-05T19:30:00.000Z,1446657.9,131275.65,-23878.251
1998-01-05T19:40:00.000Z,1446673.1,131267.17,-23927.569
1998-01-05T19:50:00.000Z,1446688.3,131258.66,-23976.884
1998-01-05T20:00:00.000Z,1446703.5,131250.13,-24026.198
1998-01-05T20:10:00.000Z,1446718.7,131241.58,-24075.509
1998-01-05T20:20:00.000Z,1446733.9,131233.01,-24124.818
1998-01-05T20:30:00.000Z,1446749.1,131224.41,-24174.125
1998-01-05T20:40:00.000Z,1446764.3,131215.79,-24223.429
1998-01-05T20:50:00.000Z,1446779.5,131207.15,-24272.732
1998-01-05T21:00:00.000Z,1446794.7,131198.49,-24322.032
1998-01-05T21:10:00.000Z,1446809.9,131189.80,-24371.330
1998-01-05T21:20:00.000Z,1446825.1,131181.09,-24420.626
1998-01-05T21:30:00.000Z,1446840.2,131172.36,-24469.920
1998-01-05T21:40:00.000Z,1446855.4,131163.61,-24519.211
1998-01-05T21:50:00.000Z,1446870.6,131154.83,-24568.501
1998-01-05T22:00:00.000Z,1446885.7,131146.03,-24617.788
1998-01-05T22:10:00.000Z,1446900.9,131137.21,-24667.072
1998-01-05T22:20:00.000Z,1446916.1,131128.37,-24716.355
1998-01-05T22:30:00.000Z,1446931.2,131119.50,-24765.635
1998-01-05T22:40:00.000Z,1446946.4,131110.61,-24814.913
1998-01-05T22:50:00.000Z,1446961.5,131101.70,-24864.189
1998-01-05T23:00:00.000Z,1446976.7,131092.77,-24913.463
